,Word,FREQcount
1661,drudge,18
1662,drug,5267
1663,druid,38
1664,drum,1157
1665,drunk,4477
1666,drury,5
1667,druther,29
1668,dryer,242
1669,drying,85
1670,dryness,7
1671,drywall,16
1672,ds,34
1673,dsr,31
1674,dt,3
1675,du,237
1676,dual,73
1677,duan,5
1678,dub,85
1679,dubba,3
1680,dubbing,6
1681,dubious,73
1682,dublin,62
1683,dubonnet,5
1684,duc,20
1685,ducal,27
1686,ducat,45
1687,duce,20
1688,duchess,238
1689,duchy,5
1690,duck,2009
1691,duct,227
1692,dud,133
1693,juddie,2
1694,dude,5419
1695,dudgeon,6
1696,dudley,234
1697,due,2379
1698,duel,187
1699,duet,75
1700,duff,304
1701,dugout,48
1702,duh,203
1703,dui,3
1704,duke,1384
1705,dulce,11
1706,dulcimer,5
1707,dulcinea,6
1708,dull,706
1709,duluth,35
1710,duly,69
1711,dum,174
1712,duma,46
1713,dumb,2786
1714,dummy,564
1715,dummkopf,11
1716,dump,3126
1717,dun,13
1718,dunce,35
1719,dundee,43
1720,dunderhead,9
1721,dune,96
1722,dung,278
1723,dunk,209
1724,dunne,122
1725,dunning,10
1726,dunno,204
1727,dunst,3
1728,duo,77
1729,duodenal,2
1730,duodenum,14
1731,dupatta,3
1732,dupe,112
1733,duplex,24
1734,duplicate,198
1735,duplication,9
1736,duplicitous,10
1737,duplicity,11
1738,dur,14
1739,dura,163
1740,durbar,3
1741,duress,59
1742,durham,56
1743,durian,12
1744,during,3872
1745,durn,18
1746,durst,12
1747,dusk,82
1748,dust,1693
1749,dutch,854
1750,duty,3001
1751,dutiful,20
1752,dutra,10
1753,duvet,12
1754,dux,20
1755,dvorak,3
1756,dwarf,219
1757,dwarve,57
1758,dweeb,32
1759,dwell,264
1760,dweel,5
1761,dwight,274
1762,dwindle,22
1763,dy,2
1764,dybbuk,2
1765,dye,226
1766,dyed,73
1767,dyeing,11
1768,dyer,24
1769,dyke,166
1770,dynamic,150
1771,dynamite,533
1772,dynamo,31
1773,dynasty,137
1774,dys,2
1775,dysentery,46
1776,dysfunction,142
1777,dysgenic,2
1778,dyslexia,13
1779,dyslexic,17
1780,dyspeptic,4
1781,dysphoria,5
1782,dysphoric,3
1783,dysplasia,6
1784,dyspnea,3
1785,dystonic,2
1786,dystrophy,11
1787,dz,6
1788,e,3702
1789,ea,5
1790,each,12916
1791,ead,9
1792,eager,396
1793,eagle,776
1794,eam,10
1795,ear,3337
1796,earach,17
1797,eardrop,2
1798,eardrum,41
1799,earflaps,3
1800,earful,22
1801,earing,2
1802,earl,8731
1803,earmark,23
1804,earmuff,20
1805,earn,1777
1806,earphone,22
1807,earpiece,30
1808,earplug,46
1809,earring,451
1810,earshot,19
1811,earth,5703
1812,earwax,9
1813,earwig,5
1814,ease,1072
1815,easy,15767
1816,easily,1151
1817,east,3445
1818,easygoing,22
1819,eat,17520
1820,eatable,7
1821,eater,116
1822,eau,24
1823,eave,116
1824,ebb,30
1825,ebbet,19
1826,ebenezer,70
1827,ebony,44
1828,ebullient,2
1829,ec,27
1830,eccentric,214
1831,ecch,26
1832,ecclesiaste,8
1833,ecclesiastical,11
1834,echelon,49
1835,echidna,39
1836,echinacea,12
1837,echo,573
1838,eclair,19
1839,eclectic,20
1840,eclip,162
1841,eco,6
1842,ecole,4
1843,ecological,25
1844,ecologist,2
1845,ecology,15
1846,econ,799
1847,ecosystem,40
1848,ecoute,2
1849,ecru,7
1850,ecstasy,166
1851,ecstatic,72
1852,ectodermal,2
1853,ectopic,8
1854,ectoplasm,28
1855,ectopy,7
1856,ecuador,19
1857,ecumenical,9
1858,eczema,9
1859,ed,3858
1860,edam,2
1861,eddy,190
1862,edelweiss,21
1863,edema,57
1864,eden,199
1865,edgar,646
1866,edge,1374
1867,edgier,5
1868,edging,15
1869,edgy,116
1870,edible,72
1871,edict,24
1872,edification,15
1873,edifice,21
1874,edify,10
1875,edinburgh,77
1876,edison,122
1877,edit,1602
1878,eds,4
1879,educate,415
1880,education,1171
1881,educator,34
1882,edward,1293
1883,ee,192
1884,eek,10
1885,eel,134
1886,een,10
1887,eerie,89
1888,eerily,10
1889,ef,22
1890,eff,28
1891,effable,2
1892,efface,5
1893,effect,2581
1894,effeminate,15
1895,effendi,17
1896,effervescence,6
1897,effervescent,10
1898,effete,3
1899,efficacious,10
1900,efficacy,15
1901,efficiency,143
1902,efficient,286
1903,effigy,17
1904,effleurage,3
1905,effluent,4
1906,effort,1393
1907,effrontery,22
1908,effulgent,7
1909,effusion,18
1910,effusive,7
1911,egad,16
1912,egalitarian,4
1913,egg,3299
1914,eggbeater,15
1915,egge,24
1916,egghead,76
1917,eggless,2
1918,eggnog,84
1919,eggplant,63
1920,eggshell,38
1921,eggy,3
1922,ego,428
1923,egocentric,12
1924,egoism,2
1925,egoist,5
1926,egomania,50
1927,egotism,8
1928,egotist,44
1929,egregious,22
1930,egress,10
1931,egret,5
1932,egypt,537
1933,eh,2619
1934,eider,5
1935,eidetic,3
1936,eiffel,95
1937,eight,5930
1938,einstein,269
1939,eisenberg,4
1940,eisenhower,145
1941,either,9308
1942,ejaculate,37
1943,ejaculation,29
1944,ejaculator,11
1945,eject,170
1946,eke,8
1947,el,961
1948,elaborate,261
1949,elaboration,4
1950,elaine,712
1951,elan,3
1952,elap,25
1953,elasmosaur,2
1954,elastic,71
1955,elastin,5
1956,elated,14
1957,elation,18
1958,elbow,451
1959,eld,3
1960,elder,856
1961,old,77
1962,eldorado,13
1963,eldritch,3
1964,eleanor,353
1965,elect,4445
1966,elegance,65
1967,elegant,336
1968,elegy,3
1969,elektra,65
1970,element,970
1971,elephant,807
1972,elev,2352
1973,elf,193
1974,elfin,8
1975,eli,435
1976,elicit,34
1977,eligibility,13
1978,eligible,169
1979,elijah,96
1980,eliminate,554
1981,elimination,70
1982,eliminator,3
1983,elisha,21
1984,elite,154
1985,elitism,2
1986,elitist,23
1987,elixir,51
1988,elizabeth,1177
1989,elk,324
1990,elkhorn,3
1991,ell,93
1992,elle,1394
1993,elling,6
1994,ellipsis,9
1995,elliptical,12
1996,elm,77
1997,elmer,134
1998,elmwood,9
1999,elocution,14
2000,elongate,16
2001,elongation,2
2002,elope,117
2003,eloping,41
2004,eloquence,27
2005,eloquent,70
2006,els,4
2007,else,23235
2008,elt,10
2009,elucidate,6
2010,elucidation,2
2011,elude,76
2012,elusive,72
2013,elve,178
2014,elvis,551
2015,elysian,19
2016,elysium,4
2017,they,12849
2018,emaciated,4
2019,email,159
2020,emanate,47
2021,emanation,17
2022,emancipate,35
2023,emancipation,24
2024,emancipator,2
2025,emasculate,34
2026,embalm,86
2027,embankment,24
2028,embarcadero,8
2029,embargo,27
2030,embark,117
2031,ambarras,2
2032,embarrass,2988
2033,embassage,2
2034,embassy,413
2035,emb,4
2036,embed,94
2037,embellish,38
2038,ember,25
2039,embezzle,95
2040,embezzling,23
2041,embitter,13
2042,emblazon,5
2043,emblem,37
2044,embody,40
2045,embodiment,29
2046,embolden,6
2047,embolectomy,4
2048,embolic,2
2049,embolism,33
2050,embolization,2
2051,embolize,4
2052,embolus,5
2053,emboss,10
2054,embouchure,5
2055,embrace,527
2056,embrangle,2
2057,embrasure,5
2058,embroider,70
2059,embroil,6
2060,embryo,73
2061,emcee,31
2062,emend,2
2063,emer,3566
2064,emesis,5
2065,emetic,2
2066,emigrate,39
2067,emigration,13
2068,emily,1889
2069,eminence,98
2070,eminency,2
2071,eminent,96
2072,emir,32
2073,emissary,62
2074,emission,56
2075,emit,71
2076,emma,801
2077,emmer,5
2078,emmet,33
2079,emmy,187
2080,emory,101
2081,emote,3
2082,emoting,2
2083,emotion,2423
2084,emotive,3
2085,emp,45
2086,empathetic,11
2087,empathic,11
2088,empathise,2
2089,empathize,32
2090,empathizing,2
2091,empathy,58
2092,empennage,2
2093,emperor,716
2094,emphasis,75
2095,emphasize,78
2096,emphatic,33
2097,emphysema,28
2098,empire,679
2099,empiric,36
2100,emplacement,12
2101,employ,2219
2102,emporium,46
2103,empower,84
2104,empress,149
2105,empty,2582
2106,emptiness,92
2107,emptor,5
2108,empyrean,2
2109,em,35
2110,emu,22
2111,emulate,32
2112,emulsify,4
2113,emulsion,8
2114,emus,4
2115,en,485
2116,enable,170
2117,enact,43
2118,enamel,31
2119,enamored,17
2120,enamoured,3
2121,enc,2
2122,encamp,22
2123,encapsulate,8
2124,encase,33
2125,encephalitis,11
2126,encephalogram,3
2127,encephalopathic,2
2128,encephalopathy,6
2129,enchant,328
2130,enchilada,51
2131,encircle,29
2132,enclave,3
2133,enclose,107
2134,enclosure,23
2135,encode,59
2136,encoding,7
2137,encompass,25
2138,encore,133
2139,encounter,535
2140,encourage,785
2141,encroach,22
2142,encrust,9
2143,encrypt,186
2144,encumber,6
2145,encumbrance,2
2146,encyclopaedia,8
2147,encyclopedia,100
2148,encyclopedic,6
2149,end,17445
2150,endanger,320
2151,endear,70
2152,endeavor,118
2153,endeavour,39
2154,endemic,7
2155,enders,2
2156,endgame,28
2157,ending,106
2158,endive,7
2159,endless,409
2160,endocarditis,3
2161,endocrine,7
2162,endocrinologist,2
2163,endocrinology,4
2164,endogenous,3
2165,endoplasmic,3
2166,endorphin,5
2167,endorse,235
2168,endoscope,4
2169,endoscopic,4
2170,endoscopy,13
2171,endoskeleton,2
2172,endothermic,2
2173,endotracheal,4
2174,endow,81
2175,endurable,2
2176,endurance,68
2177,endure,372
2178,endymion,4
2179,enema,84
2180,enemy,3459
2181,energetic,68
2182,energico,8
2183,energy,1733
2184,energise,9
2185,energize,64
2186,enfant,13
2187,enfield,9
2188,enflame,3
2189,enfleurage,4
2190,enfold,19
2191,enforce,537
2192,eng,24
2193,engage,2477
2194,engelmann,4
2195,engender,12
2196,engine,3390
2197,england,1808
2198,engle,63
2199,english,3939
2200,engorge,15
2201,engram,11
2202,engrave,112
2203,engraving,38
2204,engross,15
2205,engulf,27
2206,enhance,256
2207,enigma,60
2208,enjoin,15
2209,enjoy,6334
2210,enkindle,2
2211,enlarge,141
2212,enlighten,308
2213,enlist,295
2214,enliven,6
2215,enmesh,2
2216,enmity,16
2217,ennoble,9
2218,ennobling,4
2219,ennui,19
2220,enoch,20
2221,enormity,13
2222,enormous,576
2223,enough,25568
2224,enounce,2
2225,enquire,57
2226,enquiry,21
2227,enrage,51
2228,enraging,2
2229,enrapture,8
2230,enrich,56
2231,enright,26
2232,enrol,138
2233,ens,3
2234,ensconce,11
2235,ensemble,60
2236,enshrine,10
2237,enshroud,2
2238,ensign,186
2239,enslave,96
2240,ensnare,8
2241,ensue,45
2242,ensure,304
2243,entail,57
2244,entangle,52
2245,entendre,14
2246,enter,5100
2247,enthral,18
2248,enthron,8
2249,enthused,14
2250,enthusiasm,238
2251,enthusiast,198
2252,entice,40
2253,enticing,26
2254,entire,5120
2255,entity,116
2256,entitle,648
2257,entomb,22
2258,entomological,4
2259,entomologist,19
2260,entomology,12
2261,entourage,69
2262,entr,2043
2263,entwine,28
2264,enunciate,7
2265,enunciating,3
2266,enunciation,5
2267,envelop,615
2268,enviable,11
2269,envy,560
2270,envious,66
2271,environ,908
2272,envisage,5
2273,envision,59
2274,envoy,54
2275,enzymatic,3
2276,enzyme,101
2277,eo,2
2278,eocene,2
2279,eohippus,2
2280,eon,57
2281,ep,7
2282,epa,36
2283,eparch,2
2284,epaulet,20
2285,ephedrine,7
2286,ephemera,12
2287,ephesian,24
2288,ephialte,5
2289,ephraim,29
2290,epi,135
2291,epic,154
2292,epidemic,184
2293,epidemiological,2
2294,epidemiologist,3
2295,epidemiology,7
2296,epidermal,10
2297,epidermis,15
2298,epidiascope,2
2299,epididymi,2
2300,epidural,28
2301,epigastric,2
2302,epiglottis,6
2303,epigram,3
2304,epilepsy,53
2305,epileptic,61
2306,epilogue,6
2307,epinephrine,59
2308,epiphany,70
2309,episcopal,33
2310,episode,732
2311,epistemic,8
2312,epistle,5
2313,epitaph,28
2314,epithelial,6
2315,epithelium,2
2316,epithet,13
2317,epitome,22
2318,epitomize,5
2319,epoch,10
2320,epoxy,9
2321,eppes,11
2322,epsilon,19
2323,epsom,7
2324,equal,1345
2325,equanimity,3
2326,equate,28
2327,equation,228
2328,equator,48
2329,equestrian,20
2330,equidistant,7
2331,equilateral,2
2332,equilibrium,46
2333,equine,7
2334,equinox,19
2335,equip,1571
2336,equitable,18
2337,equitation,2
2338,equity,70
2339,equivalency,11
2340,equivalent,136
2341,equivocal,8
2342,equivocate,5
2343,equivocating,2
2344,equivocation,5
2345,er,1932
2346,era,312
2347,eradicate,52
2348,eradication,15
2349,eradicator,3
2350,erase,636
2351,erasmus,7
2352,erasure,7
2353,erat,3
2354,ere,120
2355,erebus,4
2356,erect,245
2357,erg,5
2358,ergo,51
2359,eric,2355
2360,erie,33
2361,erika,85
2362,erin,360
2363,eris,17
2364,erk,27
2365,ermine,35
2366,ern,23
2367,ernest,238
2368,erod,37
2369,erogenous,17
2370,ero,32
2371,erosion,28
2372,erotic,242
2373,erotomania,4
2374,err,89
2375,errand,399
2376,errant,25
2377,erratic,98
2378,erroneous,40
2379,error,560
2380,ers,44
2381,ersatz,7
2382,erstwhile,5
2383,erucic,10
2384,erudite,3
2385,erudition,3
2386,erupt,102
2387,erythema,6
2388,erythromycin,7
2389,es,310
2390,esc,5
2391,escadrille,9
2392,escalade,19
2393,escalan,2
2394,escalate,117
2395,escalation,20
2396,escalator,75
2397,escapade,35
2398,escape,3559
2399,escapism,5
2400,escapist,7
2401,escargot,22
2402,escarole,2
2403,escarpment,22
2404,eschew,4
2405,escobedo,3
2406,escort,944
2407,escrow,79
2408,escudero,11
2409,escudo,2
2410,escuela,2
2411,escutcheon,3
2412,ese,49
2413,eskimo,125
2414,esmeralda,36
2415,esophageal,9
2416,esophagus,36
2417,esoteric,19
2418,esp,37
2419,espace,7
2420,espanol,13
2421,especial,3435
2422,esperanto,5
2423,espionage,87
2424,esplanade,16
2425,espouse,8
2426,espresso,112
2427,esprit,14
2428,espy,2
2429,esq,3
2430,esquire,50
2431,ess,5
2432,essay,368
2433,esse,754
2434,est,315
2435,establish,1046
2436,estado,2
2437,estate,1144
2438,esteem,88
2439,estem,75
2440,ester,2
2441,esther,187
2442,esthetic,2
2443,estimable,2
2444,estimate,490
2445,estimation,27
2446,estonia,22
2447,estoppel,3
2448,estrada,20
2449,estrange,33
2450,estrogen,26
2451,estuary,5
2452,esu,14
2453,et,647
2454,eta,139
2455,etc,135
2456,etcetera,62
2457,etch,59
2458,eteocle,11
2459,eternal,641
2460,eternity,409
2461,eth,5
2462,ethanol,15
2463,ethel,251
2464,ether,129
2465,ethic,499
2466,ethiopia,57
2467,ethmoid,4
2468,ethnic,107
2469,ethnographic,2
2470,ethos,7
2471,ethyl,29
2472,etiology,4
2473,etiquette,96
2474,etna,3
2475,etoile,2
2476,eton,22
2477,etruscan,13
2478,etude,4
2479,etymology,7
2480,eu,8
2481,eucalyptus,25
2482,eucharist,3
2483,euclid,25
2484,eugene,353
2485,eugenia,2
2486,eugenic,4
2487,eulogy,96
2488,eulogize,9
2489,eunuch,85
2490,euphemism,60
2491,euphemistically,3
2492,euphonious,3
2493,euphoria,25
2494,euphoric,21
2495,euphrate,2
2496,aurasian,5
2497,eureka,75
2498,euripide,7
2499,euro,1877
2500,eurydice,4
2501,eustachian,7
2502,euthanasia,23
2503,euthanasy,4
2504,euthanize,18
2505,evacuate,455
2506,evacuation,173
2507,evacuee,5
2508,evade,92
2509,eval,409
2510,evangelical,11
2511,evangelion,4
2512,evangelism,4
2513,evangelist,9
2514,evans,438
2515,evaporate,73
2516,evaporation,2
2517,evaporator,3
2518,evasion,66
2519,evasive,95
2520,eve,1440
2521,even,54543
2522,eveque,5
2523,ever,130987
2524,evict,165
2525,evidence,4364
2526,evident,391
2527,evil,3837
2528,evince,5
2529,eviscerate,31
2530,eviscerating,5
2531,evisceration,5
2532,evocation,4
2533,evocative,14
2534,evoke,36
2535,evolution,338
2536,evolve,312
2537,ew,334
2538,ewe,18
2539,ewing,612
2540,ex,640
2541,exacerbate,20
2542,exacerbation,2
2543,exact,13802
2544,exaggerate,284
2545,exaggeration,50
2546,exaggerator,2
2547,exalt,59
2548,exam,3801
2549,exasperate,10
2550,exasperating,12
2551,excalibur,78
2552,excavate,24
2553,excavating,11
2554,excavation,37
2555,excavator,4
2556,exceed,245
2557,excel,3465
2558,except,6507
2559,excercise,2
2560,excerpt,15
2561,excess,323
2562,exchange,1219
2563,exchequer,5
2564,excise,15
2565,excitability,2
2566,excitable,24
2567,excitation,3
2568,excite,3292
2569,exciting,1779
2570,exclaim,21
2571,exclamation,28
2572,exclude,150
2573,exclusion,16
2574,exclusive,498
2575,exclusivity,11
2576,excommunicate,24
2577,excommunication,7
2578,excoriate,2
2579,excrement,68
2580,excrete,12
2581,excretion,8
2582,excruciating,78
2583,exculpatory,5
2584,excursion,42
2585,excusable,7
2586,excuse,19435
2587,exec,2111
2588,exemplar,55
2589,exemplify,24
2590,exempt,75
2591,exercise,1129
2592,exercising,84
2593,exert,72
2594,exe,14
2595,exeunt,3
2596,exfiltration,3
2597,exfoliate,18
2598,exfoliation,6
2599,exhalation,3
2600,exhale,157
2601,exhaust,993
2602,exhibit,760
2603,exhilarate,25
2604,exhilarating,57
2605,exhilaration,13
2606,exhort,4
2607,exhumation,22
2608,exhume,47
2609,exigent,5
2610,exile,155
2611,exist,3209
2612,exit,1066
2613,exobiology,3
2614,exodus,40
2615,exonerate,69
2616,exoneration,5
2617,exorbitant,18
2618,exorcise,25
2619,exorcising,11
2620,exorcism,102
2621,exorcist,56
2622,exorcize,2
2623,exoskeleton,13
2624,exothermic,2
2625,exotic,311
2626,exp,3
2627,expand,369
2628,expanse,11
2629,expansion,93
2630,expansive,12
2631,expat,15
2632,expect,9475
2633,expedience,6
2634,expediency,10
2635,expedient,25
2636,expedite,54
2637,expedition,333
2638,expeditious,9
2639,expel,315
2640,expend,129
2641,expense,773
2642,expensive,1430
2643,experience,4183
2644,experiment,1537
2645,expert,1688
2646,expiation,2
2647,expiatory,2
2648,expiration,52
2649,expiratory,2
2650,expire,237
2651,expiry,4
2652,explain,7091
2653,explanation,1111
2654,explanatory,2
2655,expletive,16
2656,explicate,5
2657,explication,3
2658,explicit,89
2659,explode,966
2660,exploit,393
2661,exploration,100
2662,exploratory,25
2663,explore,688
2664,explosion,995
2665,explosive,602
2666,expo,1526
2667,express,2101
2668,expropriate,2
2669,expropriation,2
2670,expulsion,41
2671,expunge,25
2672,exquisite,227
2673,exsanguinate,4
2674,exsanguination,12
2675,ext,3
2676,extant,6
2677,extemporaneous,6
2678,extend,651
2679,extension,301
2680,extensive,220
2681,extensor,2
2682,extent,207
2683,extenuating,33
2684,exterior,136
2685,exterminate,88
2686,exterminating,9
2687,extermination,52
2688,exterminator,126
2689,external,138
2690,extinct,204
2691,extinguish,180
2692,extol,7
2693,extorsion,3
2694,extort,191
2695,extra,4892
2696,extreme,1804
2697,extremis,52
2698,extremity,53
2699,extricate,19
2700,extrication,5
2701,extrovert,10
2702,extubate,14
2703,exuberance,17
2704,exuberant,12
2705,exudative,2
2706,exude,25
2707,exult,8
2708,exxon,16
2709,ey,45
2710,eye,17079
2711,eyebal,274
2712,eyebrow,239
2713,eyedrop,10
2714,eyeful,22
2715,eyeglass,37
2716,eyehole,3
2717,eyelash,106
2718,eyeless,3
2719,eyelid,99
2720,eyeline,61
2721,eyepiece,2
2722,eyeshot,3
2723,eyesight,99
2724,eyesore,21
2725,eyestrain,2
2726,eyeteeth,8
2727,eyetooth,2
2728,eyewash,7
2729,eyewear,6
2730,eyewitness,260
2731,eyre,4
2732,ezekiel,43
2733,ezra,166
2734,for,354293
2735,fa,95
2736,fab,31
2737,fabian,147
2738,fabl,53
2739,fabric,398
2740,fabulous,1064
2741,facade,45
2742,face,17082
2743,facial,306
2744,facias,2
2745,facie,7
2746,facile,6
2747,facilitate,75
2748,facilitation,6
2749,facilitator,21
2750,facility,955
2751,fack,3
2752,facsimile,11
2753,fact,11855
2754,faculty,282
2755,fad,43
2756,faddle,9
2757,fade,669
2758,fado,4
2759,faecal,5
2760,faece,8
2761,faery,5
2762,fafnir,17
2763,fag,359
2764,faggot,437
2765,faggy,17
2766,fagin,6
2767,fahrenheit,38
2768,fail,4380
2769,fain,904
2770,fair,6656
2771,fait,2986
2772,fajita,23
2773,fake,2446
2774,fakir,8
2775,faky,2
2776,falafel,31
2777,falcon,191
2778,falk,39
2779,fall,14015
2780,falsehood,18
2781,falsely,67
2782,falsetto,15
2783,falsy,11
2784,falsification,3
2785,falsify,51
2786,falsity,7
2787,falter,40
2788,falun,2
2789,fam,19
2790,fame,483
2791,familia,1859
2792,family,19206
2793,famille,3
2794,famine,87
2795,famish,76
2796,famous,2328
2797,fan,2520
2798,fana,176
2799,fancy,1912
2800,fanciful,25
2801,fandango,5
2802,fandom,2
2803,fanfare,57
2804,fang,189
2805,fanleaf,2
2806,fanny,271
2807,fanning,20
2808,fant,3401
2809,far,11546
2810,faraday,65
2811,farandole,2
2812,faraway,93
2813,farce,89
2814,farcical,6
2815,fardel,2
2816,fare,858
2817,farfetched,4
2818,farley,79
2819,farm,2732
2820,faro,36
2821,farrel,16
2822,farrier,5
2823,farris,6
2824,farrow,90
2825,farsighted,6
2826,fart,584
2827,fas,7
2828,fascia,7
2829,fasciculus,2
2830,fascinate,236
2831,fascinating,769
2832,fascination,94
2833,fasciotomy,2
2834,fascism,39
2835,fascist,156
2836,fash,1192
2837,fast,9928
2838,fat,4134
2839,fatal,493
2840,fatback,5
2841,fate,1517
2842,fath,29038
2843,fatigue,139
2844,fatiguing,3
2845,fatness,6
2846,fatso,161
2847,fatten,67
2848,fatter,72
2849,fatty,267
2850,fatuous,7
2851,fatwa,9
2852,faucet,89
2853,faulkner,30
2854,fault,5499
2855,faun,63
2856,faust,28
2857,faut,9
2858,faux,41
2859,fave,32
2860,favor,7387
2861,favour,1863
2862,fawn,53
2863,fax,449
2864,faxing,19
2865,fay,263
2866,fayed,301
2867,faze,42
2868,fb,2
2869,fbi,95
2870,fc,46
2871,fe,136
2872,fealty,8
2873,fear,4645
2874,feasibility,5
2875,feasible,31
2876,feast,384
2877,feat,1492
2878,febrile,10
2879,february,280
2880,fecal,30
2881,fece,38
2882,feck,47
2883,fecund,4
2884,feed,3170
2885,fedayeen,5
2886,federal,1189
2887,federate,2
2888,federation,199
2889,fedora,15
2890,fed,359
2891,fee,638
2892,feeb,92
2893,feedback,140
2894,feedbag,10
2895,feeder,56
2896,feeding,610
2897,feedwater,7
2898,feel,53228
2899,foot,9493
2900,feh,10
2901,fei,196
2902,feign,44
2903,feint,27
2904,feis,73
2905,feldspar,7
2906,felicitate,2
2907,felicitation,12
2908,felicitous,4
2909,felicity,857
2910,feline,53
2911,felix,423
2912,fell,7684
2913,felon,524
2914,fel,3
2915,feltman,4
2916,fem,4
2917,female,1785
2918,feminine,233
2919,femininity,20
2920,feminism,17
2921,feminist,124
2922,feminization,2
2923,femme,75
2924,femoral,54
2925,femur,58
2926,fen,27
2927,fence,957
2928,fencing,70
2929,fend,217
2930,fenian,7
2931,fennel,39
2932,fenner,12
2933,fennig,19
2934,fenster,27
2935,fent,27
2936,fer,9
2937,feral,9
2938,feria,4
2939,ferment,54
2940,fermi,5
2941,fern,177
2942,ferocious,88
2943,ferocity,10
2944,ferrara,33
2945,ferreiro,2
2946,ferrer,7
2947,ferret,92
2948,ferry,287
2949,ferrier,5
2950,ferris,209
2951,ferrous,2
2952,ferryboat,23
2953,ferryman,6
2954,fertile,80
2955,fertilisation,2
2956,fertilise,16
2957,fertility,97
2958,fertilization,12
2959,fertilize,152
2960,fertilizing,5
2961,fervent,26
2962,fervor,15
2963,fervour,2
2964,fescue,4
2965,fess,32
2966,fest,967
2967,fet,12
2968,feta,65
2969,fetch,658
2970,fete,18
2971,fetid,7
2972,fetish,143
2973,fetlock,7
2974,fetter,2
2975,fettle,6
2976,fettuccine,14
2977,fettucine,5
2978,fettucini,5
2979,fetus,89
2980,feud,105
2981,fever,1074
2982,few,15554
2983,fey,25
2984,fez,196
2985,fezze,2
2986,fezzy,2
2987,ff,29
2988,fg,2
2989,fi,75
2990,fiacre,2
2991,fiance,360
2992,fianchetto,3
2993,fiasco,83
2994,fiat,9
2995,fib,76
2996,fibber,10
2997,fibbing,6
2998,fiber,291
2999,fibre,81
3000,fibrillate,5
3001,fibrillation,11
3002,fibrinogen,4
3003,fibroid,2
3004,fibrosis,20
3005,fibrous,13
3006,fibula,17
3007,fichus,2
3008,fickle,60
3009,fico,44
3010,fiction,387
3011,fictitious,31
3012,ficus,27
3013,fid,2
3014,fiddle,281
3015,fiddling,43
3016,fiddly,4
3017,fide,232
3018,fidget,58
3019,fido,35
3020,fiduciary,12
3021,fie,36
3022,field,4353
3023,fiend,226
3024,fierce,311
3025,fiery,103
3026,fiesta,64
3027,fife,55
3028,fifteen,922
3029,fifth,985
3030,fiftie,41
3031,fifty,960
3032,fig,97
3033,figaro,52
3034,figgy,8
3035,fight,16858
3036,figment,62
3037,figura,48
3038,figure,11774
3039,figurine,39
3040,fiji,75
3041,fike,2
3042,filament,23
3043,filariasis,2
3044,filbert,4
3045,filch,9
3046,file,4104
3047,fili,429
3048,fill,4460
3049,film,4578
3050,filo,3
3051,filter,266
3052,filth,1120
3053,filtration,23
3054,fin,234
3055,finagl,20
3056,final,9148
3057,finance,401
3058,financial,916
3059,financier,23
3060,financing,85
3061,finch,218
3062,find,66251
3063,fine,31700
3064,finger,4805
3065,fini,9968
3066,fink,225
3067,finland,45
3068,finn,287
3069,fino,3
3070,fip,2
3071,fir,31
3072,fire,17066
3073,piresides,3
3074,firestone,19
3075,firestorm,6
3076,firetrap,12
3077,firetruck,3
3078,firewall,67
3079,firewater,19
3080,firewood,77
3081,firework,295
3082,firing,9
3083,firm,2086
3084,first,43060
3085,firth,8
3086,fiscal,43
3087,fish,6669
3088,fisk,30
3089,fissile,7
3090,fission,18
3091,fissure,30
3092,fist,615
3093,fit,3721
3094,fitch,132
3095,fitful,2
3096,fitness,89
3097,fitter,10
3098,fitting,308
3099,fitty,5
3100,fitz,25
3101,five,14650
3102,fix,6148
3103,fixable,20
3104,fixate,50
3105,fixation,35
3106,fixe,38
3107,fixing,547
3108,fixture,98
3109,fizz,67
3110,wjord,24
3111,fjord,9
3112,fluid,658
3113,flab,65
3114,flaccid,24
3115,flack,58
3116,flag,1335
3117,flail,38
3118,flair,116
3119,flak,308
3120,flambe,6
3121,flamboyant,23
3122,flame,921
3123,flaming,218
3124,flammable,36
3125,flan,529
3126,flap,354
3127,flare,322
3128,flash,1741
3129,flask,60
3130,flat,2629
3131,flaubert,27
3132,flaunt,89
3133,flautist,8
3134,flav,448
3135,flaw,400
3136,flax,36
3137,flay,28
3138,flea,332
3139,fleck,29
3140,flection,2
3141,fle,224
3142,fledge,8
3143,fledgle,13
3144,flee,1095
3145,fleing,4
3146,fleming,229
3147,flemish,6
3148,flensing,3
3149,flesh,1171
3150,fletch,469
3151,fleur,59
3152,fly,8661
3153,flex,279
3154,flibbertigibbet,4
3155,flick,408
3156,flier,174
3157,flight,3312
3158,flimflam,7
3159,flimsy,42
3160,flinch,102
3161,fling,212
3162,flint,249
3163,flip,1292
3164,flirt,627
3165,flit,59
3166,flix,4
3167,flo,79
3168,float,1119
3169,flocculation,2
3170,flock,284
3171,floe,16
3172,flog,70
3173,flood,608
3174,flooey,4
3175,floor,5662
3176,floozie,7
3177,floozy,54
3178,flop,262
3179,flor,1651
3180,floss,155
3181,flotation,20
3182,flotsam,13
3183,flounce,6
3184,flouncy,5
3185,flounder,61
3186,flour,243
3187,flout,17
3188,flow,4773
3189,flu,444
3190,flub,8
3191,fluctuate,35
3192,fluctuation,33
